51	136	70	66	97	1632	4	0	0	80	2	110	3	306	3	153	3	0	0
52	137	67	68	102	1326	4	0	0	59	2	80	2	408	4	204	4	0	0
53	138	71	72	228	7990	18	0	0	887	14	968	16	1734	17	2958	22	2040	4
54	139	73	74	197	8358	20	0	0	340	2	510	2	0	0	4080	4	2040	4
55	188	77	78	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	189	79	75	77	8130	24	0	0	697	4	408	4	0	0	2754	6	2380	5
57	190	80	81	125	7510	12	0	0	510	2	425	2	0	0	3573	10	2550	3
58	191	80	77	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	192	75	77	60	6836	22	0	0	255	1	255	1	0	0	2040	4	1530	3
60	193	81	82	70	16408	8	0	0	255	1	255	1	0	0	1020	2	2040	2
61	194	83	84	175	21336	32	0	0	951	6	981	7	816	8	4947	22	4080	6
62	195	85	86	37	306	1	0	0	0	0	29	1	102	1	51	1	0	0
63	196	87	88	176	5644	15	0	0	177	6	199	6	1632	16	765	15	0	0
64	197	88	72	157	9792	15	0	0	369	7	484	8	1224	12	1632	14	510	1
65	198	89	90	69	1530	5	0	0	0	0	0	0	510	5	255	5	0	0
66	199	91	92	219	22351	24	1133	1	255	1	255	1	0	0	1020	2	1020	2
67	200	93	94	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	201	94	92	170	0	0	7558	3	1020	4	1020	4	0	0	3919	11	6120	6
69	203	95	96	84	13880	18	0	0	510	2	765	3	0	0	1530	3	4080	8
70	204	97	98	96	2040	6	0	0	178	6	221	6	612	6	306	6	0	0
71	205	99	100	76	16380	10	0	0	425	2	255	1	0	0	1020	2	2040	4
72	206	98	99	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	209	101	102	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	211	103	104	56	15580	16	0	0	510	2	510	2	0	0	2040	4	5100	5
75	212	105	103	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	213	104	106	48	0	0	0	0	255	1	510	2	0	0	2040	4	2040	2
77	215	107	108	188	5372	17	0	0	148	5	148	5	1734	17	867	17	0	0
78	216	109	108	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	217	110	111	112	2040	6	0	0	119	4	148	5	918	9	306	6	0	0
80	218	112	113	207	15528	24	3003	2	765	3	510	2	0	0	3060	6	2040	4
81	219	113	114	98	12240	6	0	0	340	2	510	2	0	0	1020	2	1530	3
82	220	112	115	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	221	116	117	76	12240	6	0	0	340	2	680	3	0	0	1020	2	1020	2
84	222	118	119	238	24276	23	1870	1	505	7	794	9	1122	11	1581	13	2040	4
85	223	120	121	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	224	122	123	133	26871	22	0	0	1360	7	1700	6	0	0	3514	11	6630	10
87	225	124	30	356	21742	50	0	0	446	15	556	18	2699	45	1150	42	0	0
88	226	125	126	22	1020	1	0	0	0	0	0	0	0	0	0	0	0	0
89	227	126	127	162	10673	5	1870	1	399	3	569	3	0	0	4284	5	4420	5
90	230	128	129	180	0	0	935	1	1530	4	1785	5	0	0	3774	8	7930	9
91	231	130	131	23	306	1	0	0	29	1	29	1	102	1	51	1	0	0
92	232	132	130	105	1734	5	0	0	140	4	140	4	510	5	255	5	0	0
93	233	133	134	213	16592	40	0	0	556	14	947	15	2600	27	3243	28	2040	4
94	234	135	136	79	3468	11	0	0	119	4	199	6	1122	11	539	11	0	0
95	235	137	138	46	1938	6	0	0	29	1	89	3	612	6	306	6	0	0
96	236	139	140	213	9792	17	0	0	386	5	539	7	816	8	1275	13	1020	3
97	237	141	142	273	21538	52	0	0	2021	17	2193	18	0	0	3999	19	4607	16
98	238	143	36	183	18068	16	0	0	935	7	1190	8	0	0	1836	6	2890	7
99	239	144	145	86	8160	4	0	0	510	2	680	2	0	0	1530	3	2040	4
100	240	146	144	66	16088	10	0	0	255	1	170	1	0	0	510	1	850	2
101	241	147	148	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	242	148	61	102	0	0	0	0	255	1	510	2	0	0	1020	2	2550	5
103	244	149	150	142	29249	14	0	0	680	3	850	4	0	0	6120	6	4080	8
104	245	151	152	131	11628	13	0	0	204	2	255	3	510	5	1071	9	850	2
105	246	153	154	129	7458	13	0	0	442	3	374	3	306	3	1173	5	1360	3
106	247	26	155	19	306	1	0	0	29	1	29	1	102	1	51	1	0	0
107	248	156	24	57	408	1	0	0	0	0	0	0	102	1	51	1	0	0
108	249	157	24	108	0	0	0	0	510	2	510	2	0	0	4080	4	1530	3
109	250	158	159	120	4896	11	0	0	199	2	182	3	714	7	845	8	340	1
110	251	160	161	105	30005	18	850	1	850	4	935	4	0	0	3060	6	2040	4
111	252	33	162	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	253	82	162	129	15302	17	1246	1	595	3	374	3	0	0	2550	5	1700	4
113	254	163	160	117	13659	5	0	0	357	2	272	2	0	0	1428	3	2380	3
114	255	161	79	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	278	164	163	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	310	165	166	120	16048	17	0	0	760	6	653	7	714	7	2397	11	1700	4
117	311	167	168	109	1632	5	0	0	89	3	89	3	510	5	255	5	0	0
118	312	169	170	122	2924	5	0	0	161	3	161	3	306	3	357	4	340	1
119	313	171	172	120	7982	20	0	0	765	4	765	4	0	0	3060	6	2040	4
120	314	173	174	116	5474	16	0	0	29	1	80	2	1632	16	816	16	0	0
121	325	175	176	53	27322	13	0	0	680	4	646	5	0	0	2244	5	2550	5
122	330	37	177	86	4216	3	0	0	0	0	102	1	0	0	510	1	510	1
123	331	39	178	208	15240	43	0	0	697	4	935	4	0	0	3973	16	3703	9
124	332	34	179	44	29890	13	0	0	357	2	612	3	0	0	1530	3	2550	3
125	335	180	78	261	29734	22	1870	1	833	6	918	6	0	0	1734	4	4590	7
126	336	50	180	90	16201	6	0	0	0	0	0	0	0	0	0	0	0	0
127	337	78	80	16	2040	2	0	0	0	0	0	0	0	0	0	0	0	0
128	340	49	160	96	0	0	0	0	102	1	102	1	0	0	1020	2	0	0
129	342	181	79	86	9656	7	0	0	170	1	170	1	0	0	510	1	510	1
130	343	182	82	76	5100	3	0	0	170	1	102	1	0	0	510	1	510	1
131	344	183	184	111	14280	7	0	0	629	3	816	3	0	0	1428	3	2550	4
132	345	185	184	144	21080	14	0	0	1020	6	918	6	0	0	4080	6	2040	5
133	347	186	187	96	3570	10	0	0	140	4	212	5	918	9	459	9	0	0
134	348	188	189	138	19318	24	0	0	935	6	1003	6	0	0	2601	9	3230	6
135	397	190	102	29	22765	8	0	0	0	0	0	0	0	0	0	0	0	0
136	398	191	101	30	0	0	0	0	255	1	170	1	0	0	1020	2	510	1
137	399	192	191	34	4896	8	0	0	0	0	0	0	0	0	0	0	0	0
138	400	191	190	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	401	193	190	35	6120	10	0	0	255	1	170	1	0	0	1020	2	1020	2
140	402	194	133	46	3512	2	0	0	0	0	29	1	102	1	51	1	0	0
141	403	195	193	85	33960	22	0	0	1190	6	1530	6	0	0	3626	10	3570	7
142	404	192	196	152	30716	26	0	0	1105	5	1020	5	0	0	4176	9	2550	5
143	405	133	146	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	406	193	115	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	407	115	192	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	408	197	198	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	409	143	199	202	5780	4	0	0	0	0	0	0	0	0	204	1	1020	1
148	410	35	143	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	411	200	201	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	412	200	146	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	413	199	194	120	3876	3	0	0	314	2	612	3	0	0	3264	7	1530	3
152	414	202	203	77	15108	11	0	0	255	1	510	2	0	0	2040	4	2040	4
153	415	202	197	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	416	122	198	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	417	201	204	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	418	205	206	81	14788	26	0	0	510	2	1020	4	0	0	3570	7	3060	6
157	419	205	203	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	420	207	119	94	1530	5	0	0	102	1	102	1	0	0	408	2	0	0
159	421	208	209	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	422	210	122	57	16320	8	0	0	425	2	510	2	0	0	1020	2	1020	2
161	423	206	209	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	424	208	207	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	425	211	195	141	14064	46	0	0	1020	4	1020	4	0	0	3570	7	3060	6
164	464	212	105	142	2346	7	0	0	59	2	89	3	714	7	357	7	0	0
165	468	213	58	119	2788	7	0	0	88	3	88	3	714	7	357	7	0	0
166	470	214	215	13	4080	2	0	0	0	0	0	0	0	0	510	1	510	1
167	476	216	217	10	4080	2	0	0	0	0	0	0	0	0	510	1	510	1
168	477	217	218	9	8160	4	0	0	255	1	510	1	0	0	714	2	1020	2
169	480	219	220	9	8160	4	0	0	255	1	510	1	0	0	510	1	510	1
170	486	204	14	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	487	210	14	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	488	211	119	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	489	221	222	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	490	47	223	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	491	224	225	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	494	226	227	127	3978	7	0	0	80	2	80	2	306	3	153	3	0	0
177	495	227	228	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	496	225	47	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	497	22	99	194	0	0	0	0	0	0	0	0	0	0	1530	3	1020	2
180	498	67	229	103	1292	3	0	0	29	1	51	1	204	2	153	3	0	0
181	500	230	231	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	501	231	232	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	502	229	210	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	503	66	233	112	1122	3	0	0	29	1	182	4	510	5	102	2	0	0
185	504	234	66	146	1836	3	0	0	88	3	109	3	306	3	153	3	0	0
186	505	99	230	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	506	13	221	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	507	222	224	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	508	232	67	153	1530	5	0	0	89	3	89	3	510	5	255	5	0	0
190	509	22	98	190	8772	6	0	0	199	2	284	2	204	2	1122	4	1020	2
191	510	98	235	95	612	2	0	0	0	0	0	0	204	2	102	2	0	0
192	511	233	14	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	512	235	234	120	850	3	0	0	29	1	58	2	408	4	153	3	0	0
194	513	30	236	67	24790	10	0	0	170	1	102	1	0	0	510	1	510	1
195	514	236	237	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	515	64	238	8	6596	5	0	0	59	1	102	1	0	0	0	0	1020	2
197	516	237	239	37	306	1	0	0	29	1	0	0	102	1	51	1	0	0
198	517	240	45	57	3400	2	0	0	255	1	510	1	0	0	1020	2	2040	2
199	518	62	240	251	21128	31	3740	1	782	5	952	5	0	0	3060	6	3910	8
200	519	147	62	59	2040	1	0	0	0	0	0	0	0	0	0	0	0	0
201	520	33	241	230	39718	87	3400	2	1649	8	2907	10	0	0	3493	18	9652	16
202	521	242	128	156	13872	20	3740	2	510	2	510	2	0	0	1020	2	1530	3
203	522	241	147	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	523	45	222	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	525	125	64	87	6208	2	0	0	0	0	0	0	0	0	204	1	0	0
206	526	243	244	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	527	244	125	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	528	128	243	35	14272	10	0	0	510	3	306	3	0	0	2550	5	1530	3
209	529	121	242	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	530	4	245	81	1224	4	0	0	0	0	0	0	408	4	204	4	0	0
211	531	239	246	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	532	246	4	102	6732	5	0	0	284	2	284	2	204	2	612	3	2040	2
213	533	247	121	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	534	238	30	105	12240	9	0	0	340	2	340	2	0	0	510	1	1530	3
215	535	245	248	92	4964	11	3400	1	88	3	169	5	714	7	357	7	0	0
216	541	249	250	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	568	144	251	76	14948	12	0	0	612	3	935	3	0	0	3060	6	6120	8
218	570	252	253	387	24953	14	1700	1	765	2	765	2	0	0	4196	12	8698	10
219	573	254	7	60	15521	5	850	1	510	1	510	1	0	0	510	1	1020	1
220	580	255	210	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	581	247	255	128	16828	10	0	0	680	3	612	3	0	0	1020	2	2550	5
222	582	222	247	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	583	256	247	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	585	46	224	62	6208	2	1870	1	697	4	2074	5	0	0	3570	5	6120	6
225	587	257	256	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	588	225	257	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	589	48	257	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	590	51	47	360	0	0	2493	2	1377	6	2754	6	0	0	3685	17	7480	9
229	591	165	48	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	592	223	165	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	593	223	226	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	594	258	165	82	952	3	0	0	29	1	51	1	408	4	153	3	0	0
233	595	152	226	103	1904	4	1870	1	131	2	131	2	102	1	255	2	0	0
234	596	259	258	130	1122	3	0	0	89	3	110	3	306	3	153	3	0	0
235	597	260	261	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	598	221	255	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	599	262	263	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	604	264	56	94	20708	27	1530	2	510	4	1836	5	408	4	3519	10	5440	6
239	611	265	266	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	614	267	264	88	14802	27	1530	2	204	2	1020	2	204	2	2142	6	5100	5
241	615	56	266	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	617	265	268	68	5508	6	0	0	170	1	102	1	0	0	510	1	1020	2
243	622	250	267	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	623	40	269	201	19148	16	0	0	969	6	901	6	0	0	2448	6	3910	7
245	624	270	269	43	6120	3	0	0	59	1	59	1	0	0	0	0	1020	2
246	629	228	260	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	631	175	271	68	15606	9	0	0	340	2	510	2	0	0	1530	3	1020	2
248	632	272	175	78	9933	8	0	0	0	0	0	0	0	0	612	3	0	0
249	633	273	272	74	6208	2	0	0	170	1	170	1	0	0	1020	1	510	1
250	635	153	151	97	5406	11	0	0	160	3	160	3	918	9	612	9	0	0
251	636	274	153	135	4760	8	0	0	139	4	190	5	816	8	408	8	0	0
252	637	269	275	127	6868	7	0	0	442	3	306	3	0	0	1224	3	1360	3
253	638	151	228	85	2108	5	0	0	59	2	89	3	408	4	204	4	0	0
254	639	271	40	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	640	53	275	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	641	276	274	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	642	274	53	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	643	275	276	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	644	277	278	52	1258	4	0	0	51	1	51	1	408	4	204	4	0	0
260	645	259	227	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	646	261	279	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	647	259	169	81	2516	4	0	0	29	1	29	1	306	3	153	3	0	0
263	648	250	213	307	1666	3	0	0	59	2	59	2	204	2	102	2	0	0
264	649	277	261	73	1020	3	0	0	29	1	29	1	204	2	153	3	0	0
265	650	213	280	82	238	1	0	0	0	0	0	0	102	1	51	1	0	0
266	651	279	281	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267	652	280	173	71	0	0	0	0	29	1	0	0	102	1	51	1	0	0
268	653	167	159	101	3536	10	0	0	140	4	170	5	1020	10	510	10	0	0
269	654	169	167	80	2244	6	0	0	119	4	199	6	612	6	255	5	0	0
270	655	173	277	112	1666	5	0	0	119	4	140	4	408	4	204	4	0	0
271	656	282	260	256	8160	19	0	0	288	5	373	5	1326	13	1581	12	510	1
272	657	71	283	88	10302	14	0	0	539	4	335	4	204	2	1581	4	1530	3
273	658	284	21	183	2448	3	0	0	0	0	0	0	0	0	0	0	0	0
274	659	285	283	138	3468	8	0	0	561	4	374	3	0	0	1632	5	1360	3
275	660	21	286	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	661	286	285	183	408	1	0	0	102	1	102	1	0	0	255	2	510	1
277	662	263	284	156	8482	15	1870	1	221	2	153	2	102	1	612	3	510	1
278	663	285	284	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	664	249	282	407	23616	23	0	0	612	3	1377	6	0	0	2550	5	3588	9
280	665	159	287	174	4930	14	0	0	208	7	238	8	1326	13	612	12	0	0
281	666	288	289	83	646	2	0	0	0	0	0	0	204	2	102	2	0	0
282	667	279	290	102	1428	4	0	0	29	1	29	1	306	3	153	3	0	0
283	669	281	259	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	670	281	288	115	2686	4	0	0	29	1	29	1	816	8	204	4	0	0
285	671	290	291	97	1428	4	0	0	59	2	59	2	408	4	153	3	0	0
286	683	95	93	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	684	22	292	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	686	293	286	107	306	1	0	0	0	0	0	0	0	0	51	1	0	0
289	688	94	294	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	689	295	296	182	4080	5	0	0	0	0	0	0	0	0	0	0	0	0
291	690	93	295	177	10404	17	0	0	0	0	0	0	0	0	510	1	510	1
292	691	297	95	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293	692	294	17	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	693	1	94	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	694	283	262	223	4080	4	0	0	102	1	170	1	0	0	510	1	510	1
296	695	292	297	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	696	17	293	85	0	0	1700	1	0	0	0	0	0	0	0	0	0	0
298	700	298	299	48	2040	1	0	0	0	0	0	0	0	0	510	1	0	0
299	701	300	141	76	408	1	0	0	0	0	0	0	0	0	0	0	0	0
300	702	301	262	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	703	141	302	68	680	1	0	0	0	0	0	0	0	0	0	0	0	0
302	704	35	300	338	46129	45	0	0	986	6	1734	8	0	0	3843	15	3996	13
303	705	302	301	322	306	1	0	0	0	0	0	0	0	0	0	0	0	0
304	706	87	299	137	8228	5	0	0	221	2	153	2	102	1	561	2	850	2
305	707	299	83	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	709	262	73	103	14280	12	0	0	425	2	850	4	0	0	2040	4	3570	7
307	711	73	87	93	6120	3	0	0	340	2	204	2	0	0	1020	2	1020	2
308	712	18	303	119	23800	9	0	0	0	0	0	0	0	0	510	1	3060	3
309	713	22	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	714	18	304	164	2040	2	0	0	0	0	0	0	0	0	0	0	850	2
311	727	304	305	103	3606	4	0	0	59	2	59	2	306	3	153	3	0	0
312	728	306	307	150	14654	17	0	0	425	6	505	8	1020	10	1508	12	510	1
313	729	303	305	121	20726	27	935	1	255	1	510	2	0	0	1530	3	7176	10
314	730	85	304	316	13396	19	0	0	415	13	556	14	1428	14	765	15	2040	2
315	731	89	85	84	2856	8	0	0	220	6	220	6	714	7	357	7	0	0
316	732	307	89	82	3468	8	0	0	178	6	199	6	918	9	408	8	0	0
317	737	307	84	82	1224	4	1246	1	29	1	29	1	408	4	204	4	0	0
318	738	88	307	91	1632	5	0	0	58	2	139	4	510	5	255	5	0	0
319	739	74	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	740	74	88	87	2006	5	0	0	59	2	89	3	612	6	357	7	0	0
321	741	263	283	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	747	91	308	83	15912	9	0	0	102	1	255	1	0	0	714	2	1020	2
323	748	294	91	165	23179	10	0	0	1105	3	1564	5	0	0	2040	4	4590	5
324	749	292	294	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	759	1	296	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	763	220	217	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	764	0	215	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	766	309	310	139	15832	39	1133	1	510	3	765	3	0	0	1530	3	3060	6
329	767	0	309	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330	768	311	309	78	2040	1	0	0	170	1	510	1	0	0	510	1	510	1
331	769	295	312	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	770	313	96	142	13716	54	850	1	935	5	1955	8	0	0	8160	8	3570	7
333	771	96	314	147	0	0	0	0	680	3	680	3	0	0	4080	4	6120	6
334	772	312	313	132	15696	34	1870	1	340	2	765	3	0	0	3060	3	4080	8
335	773	315	96	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	774	312	316	286	32684	47	1870	1	850	4	1785	6	0	0	8160	8	6630	10
337	775	317	318	70	714	2	0	0	0	0	0	0	204	2	80	2	0	0
338	776	319	317	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	777	201	320	236	25372	36	0	0	1436	12	1678	11	918	9	4437	21	4248	12
340	778	320	321	13	918	3	0	0	29	1	29	1	204	2	102	2	0	0
341	779	97	322	171	782	3	0	0	29	1	29	1	102	1	153	3	0	0
342	780	323	97	102	918	3	0	0	0	0	0	0	306	3	153	3	0	0
343	781	319	323	99	1462	5	0	0	29	1	29	1	510	5	233	5	0	0
344	782	321	318	85	3026	9	0	0	29	1	29	1	1020	10	459	9	0	0
345	789	324	109	140	24834	8	0	0	0	0	0	0	0	0	0	0	0	0
